estimator,price,std_error,ci_low,ci_high,ci_width,n_paths,n_steps,runtime_s,early_exercise_fraction,mean_stopping_time,benchmark_name,benchmark,deviation,abs_deviation,deviation_in_se,benchmark_in_ci
lsm_in_sample,6.069080659920718,0.01602680883633456,6.037668691814393,6.100492628027042,0.06282393621264859,200000,50,0.40203354199999985,0.402765,0.8301919,american_crr,6.0903519628585565,-0.021271302937838854,0.021271302937838854,-1.327232586041361,True
lsm_in_sample,6.069080659920718,0.01602680883633456,6.037668691814393,6.100492628027042,0.06282393621264859,200000,50,0.40203354199999985,0.402765,0.8301919,american_cn_psor,6.090304896404404,-0.0212242364836861,0.0212242364836861,-1.3242958533060176,True
lsm_in_sample,6.069080659920718,0.01602680883633456,6.037668691814393,6.100492628027042,0.06282393621264859,200000,50,0.40203354199999985,0.402765,0.8301919,bermudan_50_crr,6.078621736678757,-0.009541076758039502,0.009541076758039502,-0.5953198079213885,True
lsm_out_of_sample,6.088680108941546,0.016027660009040226,6.057266472567374,6.120093745315717,0.06282727274834343,200000,50,0.49406916700000103,0.403585,0.8296267,american_crr,6.0903519628585565,-0.001671853917010857,0.001671853917010857,-0.10431054290319773,True
lsm_out_of_sample,6.088680108941546,0.016027660009040226,6.057266472567374,6.120093745315717,0.06282727274834343,200000,50,0.49406916700000103,0.403585,0.8296267,american_cn_psor,6.090304896404404,-0.0016247874628581016,0.0016247874628581016,-0.10137396612741087,True
lsm_out_of_sample,6.088680108941546,0.016027660009040226,6.057266472567374,6.120093745315717,0.06282727274834343,200000,50,0.49406916700000103,0.403585,0.8296267,bermudan_50_crr,6.078621736678757,0.010058372262788495,0.010058372262788495,0.6275633659008976,True
