t,lattice_S_star,pde_S_star_interp,lattice_defined,abs_diff
0.049666666666666665,81.20977438608669,81.10295205679583,True,0.1068223292908641
0.049999999999999996,80.91377895740668,81.10418418717522,True,0.1904052297685439
0.050333333333333334,81.20977438608669,81.10543713557229,True,0.1043372505144049
0.050666666666666665,80.91377895740668,81.10671025804353,True,0.19293130063685737
0.051,81.20977438608669,81.10800405831088,True,0.10177032777581019
0.051333333333333335,80.91377895740668,81.10931905818015,True,0.19554010077347073
0.051666666666666666,81.20977438608669,81.11065579846701,True,0.09911858761968517
0.052,80.91377895740668,81.11201483996892,True,0.19823588256224411
0.05233333333333333,81.20977438608669,81.11339676453692,True,0.09637762154977736
0.05266666666666667,80.91377895740668,81.11480217620242,True,0.20102321879573992
0.053,81.20977438608669,81.11623170240355,True,0.09354268368313967
0.05333333333333333,80.91377895740668,81.1176859953074,True,0.20390703790071996
0.05366666666666667,81.20977438608669,81.11916573323403,True,0.09060865285266573
0.054,80.91377895740668,81.12067162221057,True,0.20689266480388824
0.05433333333333333,81.20977438608669,81.12220439763487,True,0.0875699884518184
0.05466666666666666,80.91377895740668,81.12376482612835,True,0.2099858687216738
0.055,81.20977438608669,81.12535370748951,True,0.0844206785971835
0.05533333333333333,80.91377895740668,81.12697365110319,True,0.2131946936965079
0.05566666666666666,81.20977438608669,81.12862385721799,True,0.08115052886870444
0.056,80.91377895740668,81.13030524603356,True,0.21652628862688061
0.05633333333333333,81.20977438608669,81.13201878166404,True,0.07775560442264862
0.056666666666666664,80.91377895740668,81.13376547544135,True,0.2199865180346734
0.056999999999999995,81.20977438608669,81.13554638957089,True,0.07422799651580192
0.05733333333333333,80.91377895740668,81.13736264120035,True,0.22358368379367732
0.057666666666666665,81.20977438608669,81.13921540698189,True,0.07055897910480269
0.057999999999999996,80.91377895740668,81.14110592816972,True,0.22732697076304476
0.058333333333333334,81.20977438608669,81.14303551647669,True,0.06673886961000619
0.058666666666666666,80.91377895740668,81.14500556045893,True,0.2312266030522494
0.059,81.20977438608669,81.1470175333204,True,0.06275685276629872
0.05933333333333333,80.91377895740668,81.14907300078887,True,0.23529404338219706
0.059666666666666666,81.20977438608669,81.15117363214655,True,0.05860075394014075
0.06,80.91377895740668,81.15332120943543,True,0.23954225202875534
0.06033333333333333,81.20977438608669,81.15552063904113,True,0.05425374704556418
0.06066666666666667,80.91377895740668,81.15777122335689,True,0.24399226595021162
0.061,81.20977438608669,81.16007520791487,True,0.04969917817182079
0.06133333333333333,80.91377895740668,81.16243502060385,True,0.24865606319717415
0.06166666666666666,81.20977438608669,81.16485331036141,True,0.044921075725284254
0.062,80.91377895740668,81.16733296849557,True,0.2535540110888945
0.06233333333333333,81.20977438608669,81.16987717685902,True,0.039897209227675035
0.06266666666666666,80.91377895740668,81.172489460212,True,0.2587105028053287
0.063,81.20977438608669,81.17517371949553,True,0.034600666591160234
0.06333333333333332,80.91377895740668,81.17793439223446,True,0.26415543482778503
0.06366666666666666,81.20977438608669,81.18077636290639,True,0.028998023180307086
0.064,80.91377895740668,81.18370548576019,True,0.2699265283535084
0.06433333333333333,81.20977438608669,81.18672798065306,True,0.023046405433632344
0.06466666666666666,80.91377895740668,81.18985213847469,True,0.27607318106801415
0.065,81.20977438608669,81.19308587808698,True,0.016688507999717217
0.06533333333333333,80.91377895740668,81.1964500474332,True,0.28267109002652546
0.06566666666666666,81.20977438608669,81.1999490824838,True,0.00982530360289502
0.066,80.91377895740668,81.20360456230588,True,0.2898256048992067
0.06633333333333333,81.20977438608669,81.20743476666019,True,0.002339619426507511
0.06666666666666667,80.91377895740668,81.21147573058624,True,0.2976967731795668
0.067,81.20977438608669,81.21576947265017,True,0.005995086563473251
0.06733333333333333,80.91377895740668,81.22037535279995,True,0.3065963953932709
0.06766666666666667,81.20977438608669,81.22544649466316,True,0.01567210857646728
0.06799999999999999,80.91377895740668,81.23105208399639,True,0.3172731265897113
0.06833333333333333,81.20977438608669,81.23839618744532,True,0.02862180135862502
0.06866666666666667,80.91377895740668,81.21398282374926,True,0.300203866342585
0.06899999999999999,81.20977438608669,81.20484653822228,True,0.004927847864408363
0.06933333333333333,80.91377895740668,81.20576619017847,True,0.2919872327717883
0.06966666666666667,81.20977438608669,81.20669858437714,True,0.0030758017095564583
0.06999999999999999,80.91377895740668,81.2076439875373,True,0.29386503013061827
0.07033333333333333,81.20977438608669,81.20860347200963,True,0.0011709140770648219
0.07066666666666667,80.91377895740668,81.20957655437125,True,0.29579759696457586
0.071,81.20977438608669,81.2105635264941,True,0.0007891404074058528
0.07133333333333333,80.91377895740668,81.21156468885665,True,0.2977857314499772
0.07166666666666667,81.20977438608669,81.21258035087399,True,0.002805964787299331
0.072,80.91377895740668,81.21361083126443,True,0.2998318738577552
0.07233333333333333,81.20977438608669,81.21465645841589,True,0.004882072329195353
0.07266666666666667,80.91377895740668,81.21571757077382,True,0.3019386133671418
0.073,81.20977438608669,81.21679451725045,True,0.007020131163756105
0.07333333333333333,80.91377895740668,81.21788765765866,True,0.30410870025198733
0.07366666666666666,81.20977438608669,81.21899736317638,True,0.009222977089692108
0.074,80.91377895740668,81.22012401681769,True,0.3063450594110151
0.07433333333333333,81.20977438608669,81.22126801394549,True,0.011493627858797595
0.07466666666666666,80.91377895740668,81.22242976281348,True,0.3086508054067991
0.075,81.20977438608669,81.2236096851341,True,0.01383529904740044
0.07533333333333334,80.91377895740668,81.22480933784122,True,0.3110303804345449
0.07566666666666666,81.20977438608669,81.22602810202362,True,0.016253715936926483
0.076,80.91377895740668,81.22726644608221,True,0.3134874886755341
0.07633333333333334,81.20977438608669,81.22852485469448,True,0.018750468607791504
0.07666666666666666,80.91377895740668,81.22980382956891,True,0.31602487216223096
0.077,81.20977438608669,81.23110389030558,True,0.021329504218883244
0.07733333333333334,80.91377895740668,81.23242557527085,True,0.31864661786417514
0.07766666666666666,81.20977438608669,81.23376944255195,True,0.02399505646525313
0.078,80.91377895740668,81.23513607098245,True,0.3213571135757718
0.07833333333333332,81.20977438608669,81.23652606123476,True,0.02675167514806276
0.07866666666666666,80.91377895740668,81.23794003699045,True,0.3241610795837744
